date,product_id,units_sold,stock_available_end_of_day,promotion_flag,unit_price
2027-07-14,P07,18,100,0,120
2027-07-15,P07,30,30,0,120
2027-07-16,P07,45,90,1,120
2027-07-17,P07,53,128,1,120
2027-07-18,P07,32,111,0,120
2027-07-19,P07,20,86,0,120
2027-07-20,P07,25,97,0,120
2027-07-21,P07,24,56,0,120
2027-07-22,P07,26,102,0,120
2027-07-23,P07,38,47,1,120
2027-07-24,P07,38,93,1,120
2027-07-25,P07,43,83,0,120
2027-07-26,P07,28,66,0,120
2027-07-27,P07,22,54,0,120
2027-07-28,P07,27,44,0,120
2027-07-29,P07,28,56,0,120
2027-07-30,P07,37,71,1,120
2027-07-31,P07,37,97,1,120
2027-08-01,P07,37,120,0,120
2027-08-02,P07,27,59,0,120
2027-08-03,P07,37,62,0,120
2027-08-04,P07,27,121,0,120
2027-08-05,P07,29,128,0,120
2027-08-06,P07,35,117,0,120
2027-08-07,P07,25,65,0,120
2027-08-08,P07,35,42,0,120
2027-08-09,P07,20,94,0,120
2027-08-10,P07,25,101,0,120
2027-08-11,P07,24,39,0,120
2027-08-12,P07,38,108,0,120
2027-08-13,P07,25,132,0,120
2027-08-14,P07,34,111,0,120
2027-08-15,P07,57,87,1,120
2027-08-16,P07,42,76,1,120
2027-08-17,P07,37,126,1,120
2027-08-18,P07,19,72,0,120
2027-08-19,P07,14,74,0,120
2027-08-20,P07,41,75,0,120
2027-08-21,P07,33,137,0,120
2027-08-22,P07,40,120,0,120
2027-08-23,P07,26,86,0,120
2027-08-24,P07,25,121,0,120
2027-08-25,P07,31,36,0,120
2027-08-26,P07,30,118,0,120
2027-08-27,P07,28,50,0,120
2027-08-28,P07,41,71,0,120
2027-08-29,P07,30,122,0,120
2027-08-30,P07,26,114,0,120
2027-08-31,P07,31,127,0,120
2027-09-01,P07,29,104,0,120
2027-09-02,P07,32,46,0,120
2027-09-03,P07,27,74,0,120
2027-09-04,P07,19,63,0,120
2027-09-05,P07,37,133,0,120
2027-09-06,P07,19,63,0,120
2027-09-07,P07,24,27,0,120
2027-09-08,P07,33,51,0,120
2027-09-09,P07,27,67,0,120
2027-09-10,P07,27,80,0,120
2027-09-11,P07,33,61,0,120
2027-09-12,P07,29,43,0,120
2027-09-13,P07,27,50,0,120
2027-09-14,P07,21,131,0,120
2027-09-15,P07,23,33,0,120
2027-09-16,P07,30,78,0,120
2027-09-17,P07,24,101,0,120
2027-09-18,P07,40,57,0,120
2027-09-19,P07,36,71,0,120
2027-09-20,P07,33,53,0,120
2027-09-21,P07,24,74,0,120
2027-09-22,P07,22,43,0,120
2027-09-23,P07,29,36,0,120
2027-09-24,P07,34,57,0,120
2027-09-25,P07,45,107,0,120
2027-09-26,P07,31,125,0,120
2027-09-27,P07,21,67,0,120
2027-09-28,P07,34,137,0,120
2027-09-29,P07,30,44,0,120
2027-09-30,P07,46,126,0,120
2027-10-01,P07,47,65,1,120
2027-10-02,P07,45,69,1,120
2027-10-03,P07,53,63,0,120
2027-10-04,P07,20,61,0,120
2027-10-05,P07,31,134,0,120
2027-10-06,P07,37,38,0,120
2027-10-07,P07,25,74,0,120
2027-10-08,P07,34,62,1,120
2027-10-09,P07,47,79,1,120
2027-10-10,P07,32,74,0,120
2027-10-11,P07,35,68,0,120
2027-10-12,P07,29,27,0,120
2027-10-13,P07,31,110,0,120
2027-10-14,P07,23,38,0,120
2027-10-15,P07,38,56,1,120
2027-10-16,P07,49,64,1,120
2027-10-17,P07,33,37,0,120
2027-10-18,P07,39,129,0,120
2027-10-19,P07,24,137,0,120
2027-10-20,P07,73,96,1,120
2027-10-21,P07,69,87,1,120
2027-10-22,P07,61,58,1,120
2027-10-23,P07,85,111,1,120
2027-10-24,P07,78,104,1,120
2027-10-25,P07,61,116,1,120
2027-10-26,P07,31,135,0,120
2027-10-27,P07,30,76,0,120
2027-10-28,P07,35,59,0,120
2027-10-29,P07,40,37,1,120
2027-10-30,P07,52,52,1,120
2027-10-31,P07,43,46,0,120
2027-11-01,P07,60,77,1,120
2027-11-02,P07,44,78,1,120
2027-11-03,P07,76,118,1,120
2027-11-04,P07,33,55,0,120
2027-11-05,P07,36,93,0,120
2027-11-06,P07,34,92,0,120
2027-11-07,P07,30,25,0,120
2027-11-08,P07,34,109,0,120
2027-11-09,P07,36,79,0,120
2027-11-10,P07,20,39,0,120
2027-11-11,P07,23,99,0,120
2027-11-12,P07,38,113,0,120
2027-11-13,P07,42,75,0,120
2027-11-14,P07,35,59,0,120
2027-11-15,P07,24,58,0,120
2027-11-16,P07,31,126,0,120
2027-11-17,P07,31,122,0,120
2027-11-18,P07,26,35,0,120
2027-11-19,P07,37,119,0,120
2027-11-20,P07,37,61,0,120
2027-11-21,P07,37,54,0,120
2027-11-22,P07,34,72,0,120
2027-11-23,P07,27,86,0,120
2027-11-24,P07,32,61,0,120
2027-11-25,P07,35,41,0,120
2027-11-26,P07,42,108,0,120
2027-11-27,P07,44,87,0,120
2027-11-28,P07,44,110,0,120
2027-11-29,P07,42,76,0,120
2027-11-30,P07,30,58,0,120
2027-12-01,P07,42,67,0,120
2027-12-02,P07,36,113,0,120
2027-12-03,P07,43,108,0,120
2027-12-04,P07,50,73,0,120
2027-12-05,P07,42,87,0,120
2027-12-06,P07,30,113,0,120
2027-12-07,P07,35,66,0,120
2027-12-08,P07,40,114,0,120
2027-12-09,P07,36,109,0,120
2027-12-10,P07,44,128,0,120
2027-12-11,P07,41,102,0,120
2027-12-12,P07,37,98,0,120
2027-12-13,P07,38,129,0,120
2027-12-14,P07,30,65,0,120
2027-12-15,P07,24,51,0,120
2027-12-16,P07,29,127,0,120
2027-12-17,P07,40,62,0,120
2027-12-18,P07,36,93,0,120
2027-12-19,P07,34,58,0,120
2027-12-20,P07,26,129,0,120
2027-12-21,P07,32,84,0,120
2027-12-22,P07,27,69,0,120
2027-12-23,P07,41,132,0,120
2027-12-24,P07,46,124,0,120
2027-12-25,P07,44,137,0,120
2027-12-26,P07,42,132,0,120
2027-12-27,P07,21,97,0,120
2027-12-28,P07,36,120,0,120
2027-12-29,P07,26,73,0,120
2027-12-30,P07,32,121,0,120
2027-12-31,P07,38,49,0,120
2026-01-01,P08,15,29,0,25
2026-01-02,P08,20,49,0,25
2026-01-03,P08,33,29,0,25
2026-01-04,P08,17,64,0,25
2026-01-05,P08,21,131,0,25
2026-01-06,P08,15,65,0,25
2026-01-07,P08,19,86,0,25
2026-01-08,P08,15,54,0,25
2026-01-09,P08,19,33,0,25
2026-01-10,P08,29,63,0,25
2026-01-11,P08,29,79,0,25
2026-01-12,P08,21,96,0,25
2026-01-13,P08,38,51,1,25
2026-01-14,P08,31,117,1,25
2026-01-15,P08,35,63,1,25
2026-01-16,P08,42,83,1,25
2026-01-17,P08,26,60,0,25
2026-01-18,P08,24,106,0,25
2026-01-19,P08,17,135,0,25
2026-01-20,P08,18,75,0,25
2026-01-21,P08,20,121,0,25
2026-01-22,P08,20,34,0,25
2026-01-23,P08,24,105,0,25
2026-01-24,P08,27,121,0,25
2026-01-25,P08,32,121,0,25
2026-01-26,P08,13,43,0,25
2026-01-27,P08,18,104,0,25
2026-01-28,P08,26,98,0,25
2026-01-29,P08,23,57,0,25
2026-01-30,P08,29,47,0,25
2026-01-31,P08,30,42,0,25
2026-02-01,P08,34,139,0,25
2026-02-02,P08,24,63,0,25
2026-02-03,P08,27,49,0,25
2026-02-04,P08,20,59,0,25
2026-02-05,P08,25,41,0,25
2026-02-06,P08,26,53,0,25
2026-02-07,P08,33,73,0,25
2026-02-08,P08,33,62,0,25
2026-02-09,P08,23,35,0,25
2026-02-10,P08,26,60,0,25
2026-02-11,P08,34,100,0,25
2026-02-12,P08,32,48,0,25
2026-02-13,P08,44,118,0,25
2026-02-14,P08,34,101,0,25
2026-02-15,P08,30,49,0,25
2026-02-16,P08,22,25,0,25
2026-02-17,P08,26,135,0,25
2026-02-18,P08,32,65,0,25
2026-02-19,P08,23,45,0,25
2026-02-20,P08,28,99,0,25
2026-02-21,P08,27,34,0,25
2026-02-22,P08,27,113,0,25
2026-02-23,P08,22,138,0,25
2026-02-24,P08,36,57,0,25
2026-02-25,P08,25,136,0,25
2026-02-26,P08,28,57,0,25
2026-02-27,P08,35,39,0,25
2026-02-28,P08,44,132,0,25
2026-03-01,P08,34,85,0,25
2026-03-02,P08,28,48,0,25
2026-03-03,P08,36,56,0,25
2026-03-04,P08,29,75,0,25
2026-03-05,P08,43,118,0,25
2026-03-06,P08,54,82,1,25
2026-03-07,P08,75,70,1,25
2026-03-08,P08,32,107,0,25
2026-03-09,P08,31,134,0,25
2026-03-10,P08,30,128,0,25
2026-03-11,P08,36,69,0,25
2026-03-12,P08,29,118,0,25
2026-03-13,P08,41,85,1,25
2026-03-14,P08,51,75,1,25
2026-03-15,P08,32,56,0,25
2026-03-16,P08,25,78,0,25
2026-03-17,P08,30,113,0,25
2026-03-18,P08,34,60,0,25
2026-03-19,P08,35,137,0,25
2026-03-20,P08,44,78,1,25
2026-03-21,P08,44,131,1,25
2026-03-22,P08,35,85,0,25
2026-03-23,P08,41,48,0,25
2026-03-24,P08,41,55,0,25
2026-03-25,P08,32,55,0,25
2026-03-26,P08,44,65,0,25
2026-03-27,P08,43,91,1,25
2026-03-28,P08,43,75,1,25
2026-03-29,P08,58,56,0,25
2026-03-30,P08,44,102,0,25
2026-03-31,P08,42,89,0,25
2026-04-01,P08,37,93,0,25
2026-04-02,P08,41,61,0,25
2026-04-03,P08,44,102,0,25
2026-04-04,P08,52,127,0,25
2026-04-05,P08,39,95,0,25
2026-04-06,P08,43,71,0,25
2026-04-07,P08,35,121,0,25
2026-04-08,P08,41,64,0,25
2026-04-09,P08,40,96,0,25
2026-04-10,P08,49,75,0,25
2026-04-11,P08,56,52,0,25
2026-04-12,P08,59,119,0,25
2026-04-13,P08,34,110,0,25
2026-04-14,P08,52,70,0,25
2026-04-15,P08,35,66,0,25
2026-04-16,P08,53,96,0,25
2026-04-17,P08,38,129,0,25
2026-04-18,P08,58,68,0,25
2026-04-19,P08,64,95,0,25
2026-04-20,P08,43,70,0,25
2026-04-21,P08,38,63,0,25
2026-04-22,P08,33,110,0,25
2026-04-23,P08,33,45,0,25
2026-04-24,P08,45,53,0,25
2026-04-25,P08,53,82,0,25
2026-04-26,P08,53,117,0,25
2026-04-27,P08,49,118,0,25
2026-04-28,P08,39,35,0,25
2026-04-29,P08,62,69,0,25
2026-04-30,P08,43,101,0,25
2026-05-01,P08,52,109,0,25
2026-05-02,P08,55,65,0,25
2026-05-03,P08,59,86,0,25
2026-05-04,P08,41,73,0,25
2026-05-05,P08,52,62,0,25
2026-05-06,P08,50,69,0,25
2026-05-07,P08,40,116,0,25
2026-05-08,P08,55,80,0,25
2026-05-09,P08,52,78,0,25
2026-05-10,P08,54,53,0,25
2026-05-11,P08,35,50,0,25
2026-05-12,P08,37,53,0,25
2026-05-13,P08,37,63,0,25
2026-05-14,P08,38,110,0,25
2026-05-15,P08,48,62,0,25
2026-05-16,P08,58,80,0,25
2026-05-17,P08,60,131,0,25
2026-05-18,P08,46,137,0,25
2026-05-19,P08,33,56,0,25
2026-05-20,P08,49,76,0,25
2026-05-21,P08,41,116,0,25
2026-05-22,P08,44,59,0,25
2026-05-23,P08,63,131,0,25
2026-05-24,P08,41,89,0,25
2026-05-25,P08,54,76,0,25
2026-05-26,P08,41,111,0,25
2026-05-27,P08,38,52,0,25
2026-05-28,P08,50,137,0,25
2026-05-29,P08,40,113,0,25
2026-05-30,P08,50,84,0,25
2026-05-31,P08,60,76,0,25
2026-06-01,P08,19,19,0,25
2026-06-02,P08,18,18,0,25
2026-06-03,P08,20,20,0,25
2026-06-04,P08,40,103,0,25
2026-06-05,P08,45,75,0,25
2026-06-06,P08,60,98,0,25
2026-06-07,P08,52,137,0,25
2026-06-08,P08,43,136,0,25
2026-06-09,P08,38,74,0,25
2026-06-10,P08,43,107,0,25
2026-06-11,P08,49,78,0,25
2026-06-12,P08,42,64,0,25
2026-06-13,P08,47,98,0,25
2026-06-14,P08,43,93,0,25
2026-06-15,P08,41,103,0,25
2026-06-16,P08,36,139,0,25
2026-06-17,P08,37,130,0,25
2026-06-18,P08,36,65,0,25
2026-06-19,P08,59,134,0,25
2026-06-20,P08,41,37,0,25
2026-06-21,P08,49,77,0,25
2026-06-22,P08,42,126,0,25
2026-06-23,P08,35,113,0,25
2026-06-24,P08,41,74,0,25
2026-06-25,P08,38,36,0,25
2026-06-26,P08,44,121,0,25
2026-06-27,P08,50,66,0,25
2026-06-28,P08,43,75,0,25
2026-06-29,P08,53,52,0,25
2026-06-30,P08,38,72,0,25
2026-07-01,P08,41,133,0,25
2026-07-02,P08,47,72,0,25
2026-07-03,P08,56,120,1,25
2026-07-04,P08,59,138,1,25
2026-07-05,P08,48,75,0,25
2026-07-06,P08,43,95,0,25
2026-07-07,P08,30,57,0,25
2026-07-08,P08,47,51,0,25
2026-07-09,P08,39,68,0,25
2026-07-10,P08,62,94,1,25
2026-07-11,P08,61,84,1,25
2026-07-12,P08,49,94,0,25
2026-07-13,P08,44,70,0,25
2026-07-14,P08,40,68,0,25
2026-07-15,P08,38,71,0,25
2026-07-16,P08,33,33,0,25
2026-07-17,P08,72,70,1,25
2026-07-18,P08,66,112,1,25
2026-07-19,P08,40,134,0,25
2026-07-20,P08,42,59,0,25
2026-07-21,P08,44,48,0,25
2026-07-22,P08,37,52,0,25
2026-07-23,P08,55,76,0,25
2026-07-24,P08,65,105,1,25
2026-07-25,P08,66,78,1,25
2026-07-26,P08,57,89,0,25
2026-07-27,P08,52,78,0,25
2026-07-28,P08,49,56,0,25
2026-07-29,P08,51,84,0,25
2026-07-30,P08,46,108,0,25
2026-07-31,P08,62,71,1,25
2026-08-01,P08,67,73,0,25
2026-08-02,P08,55,54,0,25
2026-08-03,P08,46,89,0,25
2026-08-04,P08,37,62,0,25
2026-08-05,P08,35,116,0,25
2026-08-06,P08,49,92,0,25
2026-08-07,P08,57,91,0,25
2026-08-08,P08,47,122,0,25
2026-08-09,P08,55,58,0,25
2026-08-10,P08,41,45,0,25
2026-08-11,P08,28,90,0,25
2026-08-12,P08,40,70,0,25
2026-08-13,P08,38,38,0,25
2026-08-14,P08,58,87,0,25
2026-08-15,P08,72,91,1,25
2026-08-16,P08,57,117,1,25
2026-08-17,P08,59,130,1,25
2026-08-18,P08,39,109,0,25
2026-08-19,P08,52,134,0,25
2026-08-20,P08,49,75,0,25
2026-08-21,P08,41,80,0,25
2026-08-22,P08,46,49,0,25
2026-08-23,P08,46,49,0,25
2026-08-24,P08,45,70,0,25
2026-08-25,P08,38,65,0,25
2026-08-26,P08,38,87,0,25
2026-08-27,P08,41,120,0,25
2026-08-28,P08,59,114,0,25
2026-08-29,P08,61,90,0,25
2026-08-30,P08,60,56,0,25
2026-08-31,P08,40,115,0,25
2026-09-01,P08,40,99,0,25
2026-09-02,P08,51,102,0,25
2026-09-03,P08,58,129,0,25
2026-09-04,P08,56,78,0,25
2026-09-05,P08,73,135,0,25
2026-09-06,P08,37,39,0,25
2026-09-07,P08,49,65,0,25
2026-09-08,P08,36,95,0,25
2026-09-09,P08,36,70,0,25
2026-09-10,P08,40,65,0,25
2026-09-11,P08,50,83,0,25
2026-09-12,P08,35,64,0,25
2026-09-13,P08,54,80,0,25
2026-09-14,P08,27,79,0,25
2026-09-15,P08,31,63,0,25
2026-09-16,P08,42,59,0,25
2026-09-17,P08,49,71,0,25
2026-09-18,P08,38,87,0,25
2026-09-19,P08,55,86,0,25
2026-09-20,P08,52,75,0,25
2026-09-21,P08,35,62,0,25
2026-09-22,P08,31,54,0,25
2026-09-23,P08,42,64,0,25
2026-09-24,P08,51,67,0,25
2026-09-25,P08,53,76,0,25
2026-09-26,P08,62,60,0,25
2026-09-27,P08,42,109,0,25
2026-09-28,P08,36,64,0,25
2026-09-29,P08,50,88,0,25
2026-09-30,P08,46,63,0,25
2026-10-01,P08,51,84,0,25
2026-10-02,P08,64,70,1,25
2026-10-03,P08,66,96,1,25
2026-10-04,P08,49,136,0,25
2026-10-05,P08,48,139,0,25
2026-10-06,P08,37,97,0,25
2026-10-07,P08,43,67,0,25
2026-10-08,P08,40,116,0,25
2026-10-09,P08,50,78,1,25
2026-10-10,P08,60,118,1,25
2026-10-11,P08,50,50,0,25
2026-10-12,P08,46,51,0,25
2026-10-13,P08,59,74,0,25
2026-10-14,P08,55,56,0,25
2026-10-15,P08,34,92,0,25
2026-10-16,P08,43,129,1,25
2026-10-17,P08,62,71,1,25
2026-10-18,P08,40,86,0,25
2026-10-19,P08,36,66,0,25
2026-10-20,P08,73,75,1,25
2026-10-21,P08,100,132,1,25
2026-10-22,P08,75,90,1,25
2026-10-23,P08,92,136,1,25
2026-10-24,P08,99,131,1,25
2026-10-25,P08,89,116,1,25
2026-10-26,P08,45,53,0,25
2026-10-27,P08,36,122,0,25
2026-10-28,P08,49,72,0,25
2026-10-29,P08,52,137,0,25
2026-10-30,P08,55,53,1,25
2026-10-31,P08,62,81,1,25
2026-11-01,P08,109,108,1,25
2026-11-02,P08,83,96,1,25
2026-11-03,P08,85,128,1,25
2026-11-04,P08,43,50,0,25
2026-11-05,P08,39,89,0,25
2026-11-06,P08,42,76,0,25
2026-11-07,P08,49,108,0,25
2026-11-08,P08,42,69,0,25
2026-11-09,P08,38,66,0,25
2026-11-10,P08,33,123,0,25
2026-11-11,P08,33,77,0,25
2026-11-12,P08,42,69,0,25
2026-11-13,P08,51,135,0,25
2026-11-14,P08,53,80,0,25
2026-11-15,P08,41,77,0,25
2026-11-16,P08,34,58,0,25
2026-11-17,P08,46,75,0,25
2026-11-18,P08,49,76,0,25
2026-11-19,P08,38,56,0,25
2026-11-20,P08,53,95,0,25
2026-11-21,P08,52,81,0,25
2026-11-22,P08,44,71,0,25
2026-11-23,P08,51,131,0,25
2026-11-24,P08,36,58,0,25
2026-11-25,P08,44,115,0,25
2026-11-26,P08,29,132,0,25
2026-11-27,P08,58,90,0,25
2026-11-28,P08,69,99,0,25
2026-11-29,P08,50,94,0,25
2026-11-30,P08,39,41,0,25
2026-12-01,P08,55,82,0,25
2026-12-02,P08,46,118,0,25
2026-12-03,P08,49,110,0,25
2026-12-04,P08,56,52,0,25
2026-12-05,P08,58,63,0,25
2026-12-06,P08,44,130,0,25
2026-12-07,P08,53,128,0,25
2026-12-08,P08,42,51,0,25
2026-12-09,P08,43,86,0,25
2026-12-10,P08,47,43,0,25
2026-12-11,P08,56,102,0,25
2026-12-12,P08,59,85,0,25
2026-12-13,P08,51,97,0,25
2026-12-14,P08,35,46,0,25
2026-12-15,P08,33,123,0,25
2026-12-16,P08,43,82,0,25
2026-12-17,P08,38,113,0,25
2026-12-18,P08,50,48,0,25
2026-12-19,P08,50,54,0,25
2026-12-20,P08,46,88,0,25
2026-12-21,P08,51,85,0,25
2026-12-22,P08,36,122,0,25
2026-12-23,P08,42,91,0,25
2026-12-24,P08,52,119,0,25
2026-12-25,P08,51,103,0,25
2026-12-26,P08,63,92,0,25
2026-12-27,P08,68,102,0,25
2026-12-28,P08,46,102,0,25
2026-12-29,P08,38,126,0,25
2026-12-30,P08,50,73,0,25
2026-12-31,P08,47,77,0,25
2027-01-01,P08,30,109,0,25
2027-01-02,P08,61,71,0,25
2027-01-03,P08,71,130,0,25
2027-01-04,P08,35,30,0,25
2027-01-05,P08,33,93,0,25
2027-01-06,P08,35,109,0,25
2027-01-07,P08,30,95,0,25
2027-01-08,P08,50,71,0,25
2027-01-09,P08,49,60,0,25
2027-01-10,P08,42,63,0,25
2027-01-11,P08,30,133,0,25
2027-01-12,P08,51,49,0,25
2027-01-13,P08,65,84,1,25
2027-01-14,P08,57,79,1,25
2027-01-15,P08,65,99,1,25
2027-01-16,P08,81,98,1,25
2027-01-17,P08,44,62,0,25
2027-01-18,P08,41,108,0,25
2027-01-19,P08,41,68,0,25
2027-01-20,P08,32,72,0,25
2027-01-21,P08,34,68,0,25
2027-01-22,P08,38,68,0,25
2027-01-23,P08,51,83,0,25
2027-01-24,P08,48,103,0,25
2027-01-25,P08,34,126,0,25
2027-01-26,P08,30,117,0,25
2027-01-27,P08,40,73,0,25
2027-01-28,P08,44,111,0,25
2027-01-29,P08,46,132,0,25
2027-01-30,P08,58,76,0,25
2027-01-31,P08,54,99,0,25
2027-02-01,P08,41,85,0,25
2027-02-02,P08,42,85,0,25
2027-02-03,P08,48,61,0,25
2027-02-04,P08,31,68,0,25
2027-02-05,P08,42,41,0,25
2027-02-06,P08,49,77,0,25
2027-02-07,P08,39,123,0,25
2027-02-08,P08,38,84,0,25
2027-02-09,P08,46,120,0,25
2027-02-10,P08,52,73,0,25
2027-02-11,P08,40,109,0,25
2027-02-12,P08,40,69,0,25
2027-02-13,P08,48,51,0,25
2027-02-14,P08,39,137,0,25
2027-02-15,P08,38,132,0,25
2027-02-16,P08,50,66,0,25
2027-02-17,P08,42,39,0,25
2027-02-18,P08,26,81,0,25
2027-02-19,P08,51,82,0,25
2027-02-20,P08,46,114,0,25
2027-02-21,P08,44,61,0,25
2027-02-22,P08,42,75,0,25
2027-02-23,P08,37,47,0,25
2027-02-24,P08,38,46,0,25
2027-02-25,P08,46,51,0,25
2027-02-26,P08,39,53,0,25
2027-02-27,P08,53,88,0,25
2027-02-28,P08,44,99,0,25
2027-03-01,P08,43,129,0,25
2027-03-02,P08,41,37,0,25
2027-03-03,P08,37,72,0,25
2027-03-04,P08,31,89,0,25
2027-03-05,P08,50,112,1,25
2027-03-06,P08,58,65,1,25
2027-03-07,P08,45,86,0,25
2027-03-08,P08,43,105,0,25
2027-03-09,P08,39,41,0,25
2027-03-10,P08,41,76,0,25
2027-03-11,P08,47,44,0,25
2027-03-12,P08,42,119,1,25
2027-03-13,P08,58,132,1,25
2027-03-14,P08,43,97,0,25
2027-03-15,P08,51,84,0,25
2027-03-16,P08,51,59,0,25
2027-03-17,P08,40,54,0,25
2027-03-18,P08,40,93,0,25
2027-03-19,P08,53,129,1,25
2027-03-20,P08,60,115,1,25
2027-03-21,P08,52,106,0,25
2027-03-22,P08,36,68,0,25
2027-03-23,P08,38,91,0,25
2027-03-24,P08,42,132,0,25
2027-03-25,P08,42,133,0,25
2027-03-26,P08,63,90,1,25
2027-03-27,P08,42,125,1,25
2027-03-28,P08,41,73,0,25
2027-03-29,P08,39,73,0,25
2027-03-30,P08,24,51,0,25
2027-03-31,P08,52,72,0,25
2027-04-01,P08,46,123,0,25
2027-04-02,P08,47,108,0,25
2027-04-03,P08,70,67,0,25
2027-04-04,P08,54,135,0,25
2027-04-05,P08,35,59,0,25
2027-04-06,P08,46,63,0,25
2027-04-07,P08,36,66,0,25
2027-04-08,P08,37,51,0,25
2027-04-09,P08,39,54,0,25
2027-04-10,P08,53,61,0,25
2027-04-11,P08,54,86,0,25
2027-04-12,P08,39,104,0,25
2027-04-13,P08,36,67,0,25
2027-04-14,P08,40,46,0,25
2027-04-15,P08,42,104,0,25
2027-04-16,P08,50,137,0,25
2027-04-17,P08,63,97,0,25
2027-04-18,P08,62,94,0,25
2027-04-19,P08,34,131,0,25
2027-04-20,P08,34,36,0,25
2027-04-21,P08,42,39,0,25
2027-04-22,P08,32,102,0,25
2027-04-23,P08,47,42,0,25
2027-04-24,P08,54,107,0,25
2027-04-25,P08,63,128,0,25
2027-04-26,P08,47,108,0,25
2027-04-27,P08,58,80,0,25
2027-04-28,P08,43,72,0,25
2027-04-29,P08,38,127,0,25
2027-04-30,P08,41,99,0,25
2027-05-01,P08,58,133,0,25
2027-05-02,P08,51,90,0,25
2027-05-03,P08,43,59,0,25
2027-05-04,P08,41,120,0,25
2027-05-05,P08,39,61,0,25
2027-05-06,P08,40,55,0,25
2027-05-07,P08,44,83,0,25
2027-05-08,P08,53,116,0,25
2027-05-09,P08,38,63,0,25
2027-05-10,P08,26,80,0,25
2027-05-11,P08,35,54,0,25
2027-05-12,P08,41,95,0,25
2027-05-13,P08,47,89,0,25
2027-05-14,P08,49,69,0,25
2027-05-15,P08,69,102,0,25
2027-05-16,P08,54,86,0,25
2027-05-17,P08,40,74,0,25
2027-05-18,P08,35,126,0,25
2027-05-19,P08,62,108,0,25
2027-05-20,P08,50,82,0,25
2027-05-21,P08,41,99,0,25
2027-05-22,P08,55,80,0,25
2027-05-23,P08,49,64,0,25
2027-05-24,P08,43,134,0,25
2027-05-25,P08,38,108,0,25
2027-05-26,P08,42,72,0,25
2027-05-27,P08,44,69,0,25
2027-05-28,P08,55,112,0,25
2027-05-29,P08,59,106,0,25
2027-05-30,P08,60,86,0,25
2027-05-31,P08,39,84,0,25
2027-06-01,P08,42,120,0,25
2027-06-02,P08,47,104,0,25
2027-06-03,P08,41,60,0,25
2027-06-04,P08,50,74,0,25
2027-06-05,P08,45,67,0,25
2027-06-06,P08,57,86,0,25
2027-06-07,P08,38,97,0,25
2027-06-08,P08,54,134,0,25
2027-06-09,P08,33,106,0,25
2027-06-10,P08,38,85,0,25
2027-06-11,P08,42,58,0,25
2027-06-12,P08,63,88,0,25
2027-06-13,P08,47,126,0,25
2027-06-14,P08,35,82,0,25
2027-06-15,P08,49,51,0,25
2027-06-16,P08,40,68,0,25
2027-06-17,P08,37,98,0,25
2027-06-18,P08,42,121,0,25
2027-06-19,P08,69,64,0,25
2027-06-20,P08,50,80,0,25
2027-06-21,P08,46,41,0,25
2027-06-22,P08,38,82,0,25
2027-06-23,P08,43,43,0,25
2027-06-24,P08,41,110,0,25
2027-06-25,P08,42,124,0,25
2027-06-26,P08,42,72,0,25
2027-06-27,P08,41,85,0,25
2027-06-28,P08,51,89,0,25
2027-06-29,P08,42,65,0,25
2027-06-30,P08,42,65,0,25
2027-07-01,P08,42,124,0,25
2027-07-02,P08,49,69,1,25
2027-07-03,P08,63,92,1,25
2027-07-04,P08,42,103,0,25
2027-07-05,P08,36,97,0,25
2027-07-06,P08,46,96,0,25
2027-07-07,P08,36,49,0,25
2027-07-08,P08,50,73,0,25
2027-07-09,P08,53,58,1,25
2027-07-10,P08,68,63,1,25
2027-07-11,P08,55,89,0,25
2027-07-12,P08,40,99,0,25
2027-07-13,P08,32,128,0,25
2027-07-14,P08,44,62,0,25
2027-07-15,P08,39,36,0,25
2027-07-16,P08,51,83,1,25
2027-07-17,P08,74,133,1,25
2027-07-18,P08,34,109,0,25
2027-07-19,P08,37,70,0,25
2027-07-20,P08,42,75,0,25
2027-07-21,P08,50,81,0,25
2027-07-22,P08,45,68,0,25
2027-07-23,P08,44,125,1,25
2027-07-24,P08,61,110,1,25
2027-07-25,P08,31,83,0,25
2027-07-26,P08,53,66,0,25
2027-07-27,P08,40,89,0,25
2027-07-28,P08,49,68,0,25
2027-07-29,P08,42,47,0,25
2027-07-30,P08,66,84,1,25
2027-07-31,P08,70,86,1,25
2027-08-01,P08,54,116,0,25
2027-08-02,P08,39,63,0,25
2027-08-03,P08,36,112,0,25
2027-08-04,P08,48,61,0,25
2027-08-05,P08,47,76,0,25
2027-08-06,P08,53,117,0,25
2027-08-07,P08,47,126,0,25
2027-08-08,P08,43,58,0,25
2027-08-09,P08,39,71,0,25
2027-08-10,P08,40,58,0,25
2027-08-11,P08,44,111,0,25
2027-08-12,P08,46,115,0,25
2027-08-13,P08,60,122,0,25
2027-08-14,P08,60,111,0,25
2027-08-15,P08,72,110,1,25
2027-08-16,P08,68,84,1,25
2027-08-17,P08,60,105,1,25
2027-08-18,P08,40,125,0,25
2027-08-19,P08,36,72,0,25
2027-08-20,P08,45,77,0,25
2027-08-21,P08,56,79,0,25
2027-08-22,P08,64,132,0,25
2027-08-23,P08,36,63,0,25
2027-08-24,P08,40,55,0,25
2027-08-25,P08,47,51,0,25
2027-08-26,P08,45,131,0,25
2027-08-27,P08,38,53,0,25
